timestamp,rssi,sub_1,sub_2,sub_3,sub_4,sub_5,sub_6,sub_7,sub_8,sub_9,sub_10,sub_11,sub_12,sub_13,sub_14,sub_15,sub_16,sub_17,sub_18,sub_19,sub_20,sub_21,sub_22,sub_23,sub_24,sub_25,sub_26,sub_27,sub_28,sub_29,sub_30,sub_31,sub_32,sub_33,sub_34,sub_35,sub_36,sub_37,sub_38,sub_39,sub_40,sub_41,sub_42,sub_43,sub_44,sub_45,sub_46,sub_47,sub_48,sub_49,sub_50,sub_51,sub_52
1779652446.3515213,-53,3.00,18.97,19.31,19.31,19.70,19.24,19.72,19.42,20.00,19.21,20.62,21.26,22.67,22.67,23.35,24.76,25.50,26.91,27.02,25.81,26.08,25.55,25.94,26.00,26.57,26.25,7.28,18.03,18.11,18.25,18.25,18.44,19.42,19.65,19.65,18.68,18.68,18.97,18.97,18.68,18.68,18.68,18.44,18.25,18.11,18.03,18.03,18.00,17.03,18.11,18.11,19.24,19.42
1779652446.3737628,-53,3.00,22.20,22.09,22.02,22.02,21.00,22.02,22.09,22.20,23.54,23.77,23.77,25.00,26.25,27.20,28.16,28.86,28.86,29.61,29.43,30.27,30.07,30.02,29.02,29.07,30.27,8.25,20.59,20.59,21.10,20.25,20.81,21.40,21.40,21.26,21.26,21.26,21.26,21.26,21.26,20.62,20.62,20.00,19.42,19.72,19.24,20.12,19.70,20.62,21.19,20.88,21.59,20.62
1779652446.40225,-53,3.00,20.62,21.02,21.02,20.59,21.10,20.81,21.40,22.02,21.93,22.63,23.35,24.08,25.50,26.17,27.59,27.59,28.28,28.32,28.43,29.21,29.41,29.15,28.65,28.18,27.73,6.71,19.00,19.00,20.02,20.10,20.22,20.22,20.40,20.40,20.62,20.62,20.62,20.62,19.42,19.42,19.24,19.24,18.11,19.03,19.00,19.00,19.03,19.10,19.24,20.40,20.62,19.92
1779652446.4361033,-53,3.00,20.00,20.00,19.85,20.52,19.80,19.85,20.62,21.40,21.63,21.95,22.36,23.26,24.60,25.50,27.29,27.46,28.02,27.78,26.93,25.61,25.61,26.25,28.32,28.32,25.50,5.66,19.92,19.65,19.42,19.24,20.10,20.10,21.02,21.02,21.00,20.00,20.00,20.00,20.00,19.03,19.03,19.10,18.11,18.25,18.44,18.68,18.97,19.31,19.70,20.12,19.72,19.72
1779652446.4402926,-53,3.00,22.20,22.36,23.35,22.56,21.84,22.47,22.85,23.26,23.71,24.70,26.08,26.08,26.63,27.80,28.60,28.02,28.02,31.62,34.13,33.54,32.20,28.64,28.16,28.64,28.07,6.00,20.62,21.02,21.47,21.95,21.95,22.47,23.02,22.20,22.20,22.20,22.20,22.20,21.63,21.10,21.10,20.59,20.12,20.62,20.25,20.88,20.62,21.38,21.21,22.09,22.02,22.00
1779652446.464692,-53,3.00,19.31,19.31,18.97,18.68,18.44,19.42,19.24,20.10,20.02,21.00,21.00,22.02,23.02,24.02,25.02,25.02,26.00,26.02,26.02,26.08,26.31,25.50,25.71,26.25,26.57,6.32,18.38,18.38,18.44,19.21,18.60,18.60,19.42,18.87,18.87,18.87,18.87,18.87,18.87,18.03,18.03,17.80,17.03,17.69,16.97,17.69,17.03,17.80,17.80,18.03,18.87,18.36
1779652446.4999874,-53,3.00,20.02,20.10,20.22,20.22,20.40,19.65,19.92,21.19,21.93,22.36,22.36,22.83,24.19,25.06,26.42,26.83,26.83,27.73,28.23,27.86,28.16,27.89,27.46,27.29,28.16,7.00,19.92,19.31,19.70,20.12,20.12,20.59,21.10,21.10,21.10,21.10,21.10,21.10,20.25,19.72,19.24,19.24,18.79,19.70,18.38,18.97,18.68,19.42,20.40,20.22,20.02,20.00
1779652446.5249395,-53,3.00,20.62,20.62,21.19,20.88,20.62,20.40,20.22,21.10,21.02,22.00,22.00,23.02,24.08,25.08,26.08,27.02,27.02,28.00,28.02,28.16,28.28,27.46,27.89,27.20,27.86,6.71,19.80,19.80,19.85,20.62,20.81,20.81,21.63,21.10,21.10,21.10,21.10,21.10,21.10,20.25,20.25,20.00,19.21,19.85,19.10,19.80,19.10,19.21,20.00,20.81,20.25,20.59
1779652446.5565538,-53,3.00,21.21,21.93,21.26,20.62,20.81,20.81,21.10,21.95,22.36,22.85,23.41,24.35,25.30,26.25,26.57,27.51,27.86,28.23,28.64,28.18,28.65,28.30,28.02,28.60,29.07,7.81,20.25,21.19,20.88,20.62,20.62,21.38,21.21,21.21,21.21,21.21,21.21,21.21,20.22,20.40,20.40,19.65,19.65,19.92,19.31,19.70,19.70,20.12,19.72,20.25,20.00,20.62
1779652446.56287,-53,3.00,21.84,20.88,21.19,21.19,20.62,21.02,21.47,21.10,21.63,22.80,23.43,24.08,24.84,25.50,26.25,27.66,28.43,28.60,28.02,28.30,28.18,28.64,28.23,27.51,28.16,7.28,20.02,20.10,20.22,21.38,21.59,21.84,20.88,21.19,21.19,21.19,21.19,20.88,20.88,20.88,19.65,19.65,19.42,19.24,19.10,20.10,20.02,20.00,20.02,20.10,20.22,20.22
1779652446.5844448,-53,3.00,20.40,20.62,20.88,20.88,20.25,20.62,21.02,21.47,22.47,23.02,23.02,23.60,25.00,25.81,26.63,27.46,27.46,28.30,28.65,29.07,28.23,28.79,28.46,27.89,28.64,7.28,20.22,20.22,20.40,19.92,20.88,21.84,22.14,21.19,21.54,21.54,21.54,21.19,20.25,20.25,19.92,19.92,19.65,19.42,19.24,19.10,19.10,19.03,20.00,20.02,21.10,20.22
1779652446.6146123,-53,3.00,20.62,20.88,21.19,20.62,20.62,20.12,20.59,21.10,20.81,21.40,22.80,24.21,24.84,24.84,26.25,27.02,27.80,27.80,28.02,28.30,27.29,27.73,28.23,27.51,28.16,7.28,20.10,20.22,20.40,20.62,20.62,20.88,21.19,21.19,21.19,21.19,21.19,21.19,21.19,20.88,19.92,19.65,19.65,19.42,19.24,19.10,19.03,20.00,20.00,20.02,20.10,20.22
1779652446.6446152,-53,3.00,22.47,22.83,22.36,22.36,21.93,22.47,23.09,23.77,24.52,25.32,25.18,26.17,27.17,28.16,29.15,30.27,30.41,30.59,30.81,31.32,30.68,31.02,30.87,30.41,30.02,8.06,21.40,21.40,21.63,22.47,21.95,22.83,22.36,22.36,22.85,22.85,22.85,21.93,21.93,21.02,21.47,20.59,21.10,20.81,20.81,20.62,21.26,21.21,21.21,21.93,22.02,22.20
1779652446.6746094,-53,3.00,19.92,19.65,19.42,19.24,19.10,20.10,20.02,20.02,21.10,21.10,22.20,22.20,23.35,24.33,25.32,26.31,26.17,27.17,27.07,27.00,27.02,27.07,27.17,26.48,26.68,6.32,19.21,19.85,19.80,19.80,19.10,19.85,20.62,20.62,21.40,20.81,20.00,20.00,20.00,19.21,19.21,19.10,18.38,19.10,18.44,17.80,18.60,18.87,19.72,19.24,19.70,19.31
1779652446.7039733,-53,3.00,20.62,21.26,20.52,21.21,20.52,20.62,20.62,21.63,21.95,22.83,23.26,24.17,24.17,25.08,26.40,26.83,27.29,27.78,28.30,28.84,28.02,27.80,27.66,27.59,28.28,7.81,20.88,20.62,19.42,19.42,20.22,21.10,21.02,21.02,21.02,21.02,21.02,21.10,20.10,20.10,20.10,20.10,19.24,19.42,19.65,19.92,19.31,19.70,20.12,20.59,21.10,20.25
1779652446.735165,-53,3.00,17.69,17.69,17.69,17.80,17.20,17.49,17.89,17.89,18.38,19.31,18.97,19.92,21.84,21.84,22.80,24.52,25.71,24.35,24.70,25.50,25.94,25.94,25.94,23.32,23.60,5.83,18.97,17.26,15.13,15.13,16.03,16.03,18.00,19.00,19.00,18.00,18.03,18.03,17.00,17.03,17.03,17.12,16.28,16.49,15.81,15.81,16.16,16.55,17.00,17.49,18.03,17.20
1779652446.768602,-53,3.00,22.02,22.00,22.02,23.09,22.20,22.36,22.56,22.80,24.04,24.35,24.70,26.00,27.31,27.31,29.15,30.08,29.73,30.68,30.36,30.81,30.59,30.27,30.15,30.02,30.02,7.00,21.02,21.02,21.02,20.59,21.10,22.20,22.20,21.40,21.40,21.40,22.02,22.02,21.40,20.81,20.81,20.25,19.72,20.12,20.62,20.62,20.25,20.88,21.84,21.59,22.36,21.21
1779652446.7920854,-53,3.00,20.02,20.10,20.22,20.22,19.42,19.92,20.25,20.25,21.02,22.36,22.36,22.83,24.19,25.06,25.94,25.94,26.83,27.31,26.93,27.51,26.93,26.68,27.46,27.17,27.02,6.00,18.97,18.03,19.31,19.31,18.79,19.24,19.24,19.72,19.72,19.72,19.72,19.72,19.72,19.24,18.36,17.89,17.46,18.03,18.03,18.68,18.44,18.25,19.24,19.10,20.02,19.00
1779652446.822783,-53,3.00,20.81,20.81,20.25,20.59,20.59,21.02,20.62,21.19,21.84,22.80,22.56,23.54,24.52,25.50,25.50,26.68,27.89,27.89,27.20,27.86,28.23,27.73,27.29,27.46,27.20,7.21,17.20,17.49,18.36,19.24,20.62,20.62,20.25,19.92,19.92,19.92,19.65,19.92,19.92,19.31,18.38,18.38,17.89,18.36,18.87,18.87,18.60,19.21,19.85,20.52,19.80,19.80
1779652446.856591,-53,3.00,22.47,23.02,23.02,23.60,23.43,23.35,23.35,23.43,24.21,25.00,25.81,26.40,27.20,28.02,29.41,30.00,30.61,31.24,30.48,30.41,30.41,29.83,30.00,29.68,30.02,7.21,20.62,20.40,21.21,21.21,22.09,22.02,22.02,22.00,22.00,22.02,22.02,22.02,22.00,22.00,21.02,20.02,20.10,20.22,20.40,20.62,20.88,21.19,22.14,22.47,21.93,22.36
1779652446.88149,-53,3.00,20.12,19.70,19.70,19.31,18.97,19.65,19.65,20.40,21.21,21.21,22.09,22.02,23.02,24.02,25.08,26.08,26.17,27.29,26.48,26.68,25.96,26.25,26.00,25.50,26.42,5.83,18.44,18.44,17.80,18.60,18.60,18.87,19.72,19.72,20.12,20.12,20.12,20.12,19.24,18.36,18.87,18.03,18.03,17.80,18.44,17.69,18.38,18.44,19.85,19.21,19.42,20.25
1779652446.9134252,-53,3.00,23.02,23.09,23.19,23.35,22.56,22.80,24.04,24.35,24.70,25.08,26.40,26.83,27.29,28.65,29.53,29.97,30.87,31.78,31.38,31.02,30.36,29.83,30.59,31.26,31.14,8.06,21.19,21.54,21.02,21.02,21.47,21.95,22.83,22.47,22.47,22.47,22.47,22.47,21.63,21.95,21.47,21.02,21.02,21.54,21.19,20.88,21.59,21.38,22.36,22.20,23.09,23.02
1779652446.9466088,-53,3.00,22.47,23.02,23.02,22.80,23.43,23.35,24.04,23.35,23.43,24.21,25.00,25.81,26.63,28.02,29.41,30.00,30.61,31.24,30.48,30.41,29.73,29.83,30.00,29.68,29.15,7.21,20.40,21.38,21.21,21.10,22.02,22.02,22.00,22.00,22.02,22.02,22.02,22.02,22.02,21.00,21.00,20.02,20.10,20.22,20.40,21.59,20.88,20.88,21.19,22.47,21.93,22.36
1779652446.970977,-53,3.00,19.85,20.00,20.00,20.25,19.72,20.59,20.12,21.02,21.54,21.19,22.14,21.84,22.80,24.74,25.96,26.25,26.57,26.93,27.31,26.83,26.83,26.42,26.63,26.40,26.25,6.40,17.49,17.89,17.46,18.03,18.97,18.97,19.92,19.65,20.62,20.62,20.40,19.42,19.42,18.68,18.68,18.03,18.03,18.38,17.89,18.36,18.87,18.60,18.60,19.21,19.10,19.10
1779652447.0010679,-53,3.00,20.25,20.25,20.00,19.21,19.85,19.80,20.52,20.62,20.62,20.81,21.63,23.02,23.85,23.85,25.24,25.81,26.63,27.20,27.02,26.25,26.17,25.50,25.61,26.40,27.46,5.83,18.68,18.44,18.11,19.03,19.03,20.02,21.00,20.00,20.00,20.02,20.02,20.02,19.03,19.00,19.00,19.00,19.03,18.11,18.25,18.44,18.68,18.97,18.97,19.31,19.70,20.12
1779652447.0352006,-53,3.00,22.20,22.09,22.02,22.02,22.00,22.09,23.19,23.19,23.35,23.77,25.00,25.96,27.20,28.16,29.12,28.86,29.83,29.61,30.41,30.15,30.07,29.02,29.02,29.15,29.27,7.07,20.12,20.59,20.59,20.25,20.81,21.40,22.02,22.02,22.02,21.26,21.26,21.26,22.02,21.40,20.62,20.62,20.81,20.25,20.59,21.02,20.62,21.19,21.19,21.84,22.56,21.38
1779652447.0636992,-53,3.00,23.02,22.20,22.02,22.67,21.93,21.93,22.67,22.80,23.02,23.85,24.70,24.19,26.42,27.29,28.18,28.65,29.15,28.84,29.41,29.21,29.07,29.00,29.00,29.83,30.00,7.21,20.62,21.38,21.21,21.21,22.09,22.02,23.02,23.02,23.00,23.00,23.02,22.00,22.00,22.00,21.02,21.10,21.10,20.22,20.40,20.62,20.88,21.19,21.54,21.93,22.36,21.95
1779652447.0918434,-53,3.00,18.11,18.11,18.03,18.00,18.03,18.11,18.25,18.25,18.44,18.68,19.65,20.88,22.14,22.14,23.09,23.09,23.77,23.54,24.33,24.33,24.19,23.02,23.00,24.02,24.19,6.00,17.00,17.00,17.00,16.64,17.20,17.80,17.80,17.80,18.44,17.80,17.03,17.03,17.03,17.80,17.20,16.40,15.81,16.12,16.12,16.55,16.16,17.09,17.09,17.72,17.46,17.46
1779652447.1261542,-53,3.00,24.04,24.08,24.08,23.43,23.60,23.85,23.32,24.19,24.60,25.50,26.00,26.93,27.86,28.79,29.73,30.08,30.46,30.87,31.30,31.76,30.53,30.23,30.00,30.48,30.41,8.49,23.26,22.85,22.85,22.47,23.09,24.04,23.77,24.74,24.52,24.52,24.52,24.52,23.54,22.56,22.80,23.09,22.14,22.47,21.93,22.36,21.95,22.47,23.85,23.02,24.21,23.43
1779652447.154028,-53,3.00,23.02,23.00,23.02,23.02,23.09,23.19,23.35,24.74,25.00,25.30,25.63,26.93,27.86,28.23,29.15,29.73,30.68,31.32,31.05,31.78,31.40,31.26,30.15,30.02,30.02,8.00,21.54,21.93,22.36,22.83,21.95,22.47,23.02,23.02,23.60,23.60,23.60,23.60,22.20,22.20,21.63,21.10,21.47,21.47,21.93,21.54,21.19,21.84,22.80,22.56,22.36,23.19
1779652447.1853626,-53,3.00,24.04,24.04,24.08,23.43,23.60,23.02,23.32,24.19,25.06,25.94,25.50,26.40,27.86,28.79,30.08,30.46,30.46,30.87,31.30,31.76,30.53,30.81,30.61,31.14,31.11,8.49,22.85,22.47,22.14,23.09,22.80,23.77,23.54,24.52,24.33,24.19,24.19,24.19,23.19,22.36,22.56,22.80,21.84,22.14,21.54,21.93,21.47,21.95,23.32,23.32,23.02,22.80
1779652447.2155025,-53,3.00,18.44,18.25,18.11,18.03,18.03,18.00,18.03,19.10,19.24,19.42,20.62,20.62,21.84,23.09,24.04,23.77,24.52,25.50,25.32,25.18,24.08,24.00,24.02,24.08,24.19,6.08,17.80,18.44,18.44,17.69,18.38,18.38,19.10,19.21,18.44,18.44,18.44,18.44,19.10,17.69,17.69,17.69,17.03,17.80,17.20,17.49,17.49,17.89,17.89,18.38,18.03,18.03
1779652447.2448452,-53,3.00,23.43,23.43,23.60,23.02,22.47,22.83,23.71,24.17,23.77,24.35,25.30,26.25,26.93,27.89,29.12,30.36,30.36,30.68,31.02,30.87,30.41,30.02,30.23,30.81,30.61,7.07,21.47,22.36,22.85,22.47,23.41,23.09,23.09,24.04,23.77,23.77,23.77,23.77,22.80,22.80,22.14,22.14,21.54,21.93,21.47,21.95,21.95,21.63,22.20,22.80,22.67,22.63
1779652447.2730324,-53,3.00,20.52,20.52,20.62,20.00,20.81,20.25,20.59,21.47,21.93,21.54,22.47,23.41,24.35,25.30,26.25,27.51,26.93,27.31,27.29,28.65,27.46,26.63,26.63,27.02,26.91,5.66,19.70,19.31,19.31,18.97,19.92,20.62,20.40,20.40,20.40,20.40,20.22,20.22,19.42,19.42,18.68,18.68,18.68,18.03,18.38,18.79,19.24,19.72,20.25,20.00,20.62,19.85
1779652447.3102276,-53,3.00,18.97,18.97,19.31,18.79,18.79,19.24,18.87,19.42,20.00,20.62,20.62,21.26,22.67,23.35,24.08,24.84,25.61,25.81,25.24,25.55,25.06,24.60,25.08,24.70,25.00,6.08,17.03,18.11,18.25,17.26,18.44,18.44,19.65,18.68,18.97,18.97,18.97,18.97,18.68,17.72,17.46,17.46,17.26,17.12,17.03,17.03,17.00,18.03,18.03,18.11,18.44,18.44
1779652447.3140252,-53,3.00,24.02,23.09,23.19,23.19,23.35,23.54,23.77,24.35,24.70,26.00,26.40,27.73,27.73,29.07,29.97,30.87,31.38,31.02,31.62,32.28,30.81,31.58,31.26,31.06,31.00,7.00,23.26,21.93,21.54,22.85,22.36,22.83,22.47,23.02,23.02,23.02,23.02,23.02,22.47,21.95,21.95,21.47,21.02,21.54,21.19,22.14,21.84,21.59,22.36,23.19,23.09,23.09
1779652447.3360035,-53,3.00,21.95,22.47,21.63,22.20,21.40,21.26,21.93,22.63,23.35,23.43,24.21,25.00,25.81,27.20,27.20,27.80,28.43,29.07,29.00,29.00,29.07,28.43,28.60,28.84,29.15,8.06,20.40,20.40,20.22,21.10,22.09,22.02,22.00,22.02,22.00,21.02,21.02,22.02,21.02,21.00,20.02,20.02,20.10,20.22,19.24,19.42,19.65,20.88,21.19,21.54,21.93,21.93
1779652447.3658876,-53,3.00,20.00,20.00,20.25,20.25,19.72,20.12,19.70,20.62,21.19,21.19,21.84,22.80,23.77,24.74,24.74,25.96,26.25,26.25,26.57,26.00,26.40,26.42,26.08,25.81,25.61,6.40,18.87,18.87,19.24,19.24,18.79,19.70,20.62,20.25,20.25,20.25,19.92,19.92,18.97,19.31,18.38,18.79,18.79,18.36,18.87,18.03,18.60,19.21,19.21,19.10,19.80,19.80
1779652447.3952389,-53,3.00,22.20,22.20,21.63,21.63,21.95,22.36,21.93,22.85,23.41,24.04,24.04,24.74,25.71,26.68,27.89,27.89,28.16,29.41,28.79,29.15,28.64,28.18,28.30,28.84,29.21,7.81,21.10,20.59,20.59,21.02,21.02,21.54,21.54,22.14,22.14,22.14,22.14,22.14,21.19,20.25,20.62,20.62,20.12,20.59,19.72,20.25,20.00,20.62,21.26,21.26,21.21,21.93
1779652447.4248497,-53,3.00,24.19,24.60,24.60,24.17,23.77,24.35,24.04,24.74,25.50,26.31,27.17,28.16,29.15,29.15,30.15,31.26,31.40,31.40,31.58,32.02,31.32,31.02,31.38,31.30,31.76,7.62,22.02,22.80,22.20,22.47,23.32,23.32,23.71,23.71,23.26,23.26,23.26,23.26,23.26,22.36,22.83,21.95,21.63,22.20,22.02,22.02,21.93,22.63,23.35,23.43,24.21,23.60
1779652447.4565651,-53,65.07,24.04,23.35,23.43,23.43,23.60,23.60,23.85,24.19,25.50,25.08,26.00,26.93,27.86,29.15,29.55,29.07,30.87,33.62,35.34,33.12,31.91,33.60,31.14,30.41,33.24,9.22,23.41,21.95,22.20,22.47,22.85,22.56,23.54,23.54,22.36,22.36,22.56,22.56,22.56,22.56,21.59,20.88,21.19,21.54,21.93,21.47,21.95,22.47,22.47,23.02,22.80,23.43
1779652447.4643276,-52,65.07,23.41,24.04,24.04,24.04,23.77,23.54,24.33,24.19,25.02,26.00,26.02,26.02,28.02,29.02,30.02,32.02,33.02,31.06,30.27,31.05,31.95,31.95,31.62,32.28,30.36,6.71,21.63,22.20,22.80,22.67,23.35,24.04,24.08,23.43,23.43,23.43,23.43,23.43,24.08,22.67,22.67,21.93,21.93,21.93,22.02,22.02,22.80,23.02,23.32,23.71,23.26,23.26
1779652447.4854782,-53,3.00,22.02,22.80,22.20,22.20,21.95,22.83,22.36,22.85,23.77,24.35,24.35,25.00,25.96,26.93,27.89,28.16,29.41,29.73,29.15,29.55,29.07,28.65,28.30,28.60,29.21,7.81,21.47,21.02,21.02,21.54,21.19,22.14,22.14,21.84,22.80,21.84,22.56,21.59,21.84,20.88,21.19,21.19,20.62,21.02,20.59,20.59,20.25,20.81,21.40,22.02,21.93,21.93
1779652447.5134249,-53,3.00,20.40,20.22,20.10,19.10,19.03,20.00,20.02,20.10,21.21,21.38,22.56,22.56,23.54,24.74,24.74,25.50,26.48,26.31,26.17,26.08,26.02,26.00,26.02,25.18,25.32,7.07,19.24,20.25,19.42,19.21,19.21,18.44,19.10,19.10,19.80,19.80,19.80,19.10,19.10,19.10,18.44,17.80,18.60,18.03,17.49,18.36,17.89,18.79,18.38,19.31,18.97,19.92
1779652447.5430222,-53,3.00,23.60,24.21,23.43,24.08,23.35,24.04,24.08,24.21,24.41,26.08,26.93,27.78,28.30,29.15,30.53,31.62,31.62,31.40,31.24,31.83,31.11,31.14,31.24,30.81,31.06,7.21,23.41,22.47,21.19,22.80,23.77,23.35,23.19,23.19,23.19,23.19,23.19,23.19,23.19,23.19,22.20,21.38,21.38,21.59,21.84,22.47,22.85,22.85,22.85,23.71,24.19,23.85
1779652447.5755012,-53,3.00,23.77,23.54,23.54,23.35,23.19,23.09,24.02,24.02,25.08,25.18,26.17,26.17,27.29,28.28,30.27,30.27,31.14,31.06,32.02,32.02,31.06,31.26,30.59,30.81,31.32,7.62,22.47,22.20,22.02,22.67,22.67,23.35,24.04,24.04,23.35,24.08,24.08,24.08,22.67,21.93,22.63,21.93,21.26,22.02,22.20,21.63,21.95,22.83,22.36,23.26,23.77,23.41
1779652447.6042533,-53,3.00,22.47,22.20,22.20,22.02,21.26,21.93,21.93,22.02,22.80,23.60,23.85,24.70,26.08,26.08,26.93,27.46,28.02,28.60,28.43,29.07,29.00,29.00,29.07,27.80,28.02,6.71,20.40,20.40,21.21,21.10,21.10,22.02,22.00,22.00,22.00,22.02,22.02,22.02,22.00,21.00,21.02,20.02,20.10,20.22,20.40,20.62,20.62,20.88,21.19,21.54,21.02,20.59
1779652447.63304,-53,3.00,18.79,19.31,19.31,18.97,18.68,18.44,19.24,20.10,20.02,21.02,21.02,22.00,23.00,23.02,24.00,25.00,25.00,25.02,25.08,25.18,25.50,25.00,25.30,25.63,25.08,5.83,18.38,18.38,18.44,18.44,18.60,18.60,19.42,19.42,19.42,19.72,18.87,18.87,18.87,18.87,18.03,17.80,17.80,17.69,17.69,17.69,17.69,17.80,18.60,18.87,18.87,18.36
1779652447.6621459,-53,3.00,21.19,21.19,20.62,21.02,20.12,20.59,21.10,20.81,22.02,22.67,22.67,23.35,24.76,25.46,26.17,26.91,27.66,28.43,28.02,28.30,27.29,27.29,27.73,27.86,27.51,6.32,20.00,20.02,20.10,20.10,20.22,21.38,21.59,21.59,21.59,21.59,21.84,21.84,20.62,20.62,19.42,20.40,20.22,19.10,20.02,20.00,19.00,20.02,20.10,20.22,20.40,20.62
1779652447.693853,-53,3.00,22.14,22.47,22.47,21.93,22.36,21.95,22.47,23.02,23.60,24.21,24.84,25.61,26.25,27.66,27.66,28.43,29.21,29.41,30.23,29.68,29.53,29.07,29.15,28.79,29.12,7.28,22.02,22.02,22.02,21.02,20.22,20.40,21.59,21.59,21.59,21.84,21.84,21.59,20.62,20.62,20.40,20.22,20.22,20.10,20.02,20.00,20.02,21.02,21.10,21.21,21.38,21.59
1779652447.721219,-53,3.00,21.21,21.26,20.62,20.62,20.81,20.25,20.59,21.47,21.93,22.47,23.09,24.35,25.30,25.30,26.57,26.57,27.86,27.31,27.73,28.18,27.78,27.46,27.20,27.02,26.91,6.40,20.12,19.70,19.31,19.92,19.92,20.62,21.38,21.38,21.38,20.40,20.40,20.40,20.40,19.65,19.65,19.65,18.97,19.31,18.38,18.79,19.24,19.72,19.42,20.00,20.62,20.52
1779652447.755569,-53,3.00,21.95,22.36,21.93,21.93,21.54,22.14,22.80,22.56,23.35,24.19,24.08,25.08,26.08,27.07,28.07,29.15,29.27,29.27,29.61,29.83,29.12,28.79,29.15,28.64,29.07,7.62,19.85,20.00,20.81,20.25,21.10,21.47,21.47,21.47,21.02,21.02,21.02,21.02,21.47,20.59,20.59,19.72,19.42,20.00,20.00,19.85,20.52,19.80,20.52,21.40,21.40,21.63
1779652447.7833307,-52,3.00,21.84,21.59,21.38,21.38,21.21,21.10,22.02,22.00,23.02,23.19,23.19,24.19,25.18,26.31,27.29,27.17,28.16,28.07,28.02,28.00,28.07,27.29,27.66,27.89,28.16,6.71,20.25,20.81,20.62,21.26,21.93,21.21,21.93,21.93,21.93,22.02,22.02,21.26,21.26,20.52,20.52,19.80,20.52,20.62,20.00,20.00,20.25,20.59,20.59,21.02,21.54,21.19
1779652447.811416,-52,3.00,18.68,18.68,19.42,19.24,19.10,19.03,19.00,19.00,20.02,20.10,21.21,22.20,22.20,23.19,24.19,25.18,26.08,26.02,26.00,26.02,25.08,25.18,25.32,24.74,25.00,6.32,17.80,17.80,18.44,17.69,17.69,18.38,19.10,18.44,19.21,19.21,19.21,19.21,18.44,17.69,17.03,17.69,16.97,17.03,17.80,17.20,17.49,17.49,18.36,17.89,18.38,18.03
1779652447.848401,-52,3.00,20.88,20.88,20.62,20.40,20.22,20.10,21.02,21.00,22.02,22.09,23.09,23.19,24.19,25.18,26.17,26.17,27.07,27.07,27.02,27.00,27.02,27.17,26.31,26.48,26.93,7.07,18.60,18.44,18.38,17.69,18.44,19.21,20.00,19.42,19.42,20.00,20.00,20.00,19.21,19.21,18.44,19.10,18.38,19.10,18.44,17.80,18.60,18.87,19.72,19.24,20.12,20.62
1779652447.8746493,-52,3.00,19.65,19.65,19.92,19.92,20.25,19.70,20.12,20.59,21.10,21.63,22.20,22.20,23.60,25.00,25.81,25.81,26.63,26.93,26.42,26.83,26.40,26.00,25.30,25.71,25.50,6.32,18.11,18.25,18.44,18.44,18.68,18.97,19.31,19.31,19.31,19.31,18.79,18.38,18.38,18.03,18.03,17.72,17.72,17.46,17.26,17.12,18.03,18.00,18.00,19.03,19.10,19.10
1779652447.9057412,-52,3.00,22.36,21.59,21.84,21.84,22.14,22.47,22.85,22.36,22.83,23.32,24.70,25.24,26.63,26.63,28.02,28.30,29.15,30.02,29.53,29.97,29.15,28.79,29.12,28.86,28.44,7.28,19.42,19.65,19.92,20.88,21.19,21.54,21.02,21.02,21.02,21.02,21.02,21.02,21.02,20.62,20.62,19.31,18.97,19.65,20.40,20.40,20.22,20.10,21.02,22.00,22.02,21.10
1779652447.9362912,-52,3.00,20.10,20.22,20.22,20.40,20.62,19.92,20.25,20.25,20.62,21.02,22.36,22.83,23.32,24.70,25.55,26.42,25.94,26.83,26.40,26.93,26.57,26.25,26.68,26.48,26.17,7.00,18.97,19.31,19.31,19.70,20.12,20.12,20.59,20.59,20.59,20.25,20.25,20.25,19.72,19.24,19.24,18.79,18.79,19.31,18.97,19.65,19.42,19.24,19.24,20.10,20.02,20.02
1779652447.9413733,-53,3.00,21.84,21.59,21.59,21.38,21.21,21.10,22.02,22.00,23.02,23.19,24.19,24.33,25.32,26.31,27.29,28.28,29.15,29.07,29.02,29.00,29.02,28.16,28.28,28.44,28.86,7.28,20.81,20.62,20.52,21.21,21.93,22.67,22.67,22.02,22.02,22.02,22.02,22.02,21.26,21.26,20.52,20.52,20.52,19.85,20.62,20.00,20.81,21.10,20.59,21.47,21.02,21.19
1779652447.9671803,-52,3.00,20.62,20.62,20.62,20.12,19.72,20.25,20.81,21.40,21.26,21.26,22.67,24.04,24.04,23.35,24.76,26.17,26.87,26.91,25.61,24.84,25.24,24.60,23.77,23.71,23.71,6.32,17.12,20.02,20.10,19.24,18.11,19.24,20.22,20.40,19.42,20.62,20.62,20.62,20.40,19.42,19.24,19.24,19.10,19.10,19.00,19.03,19.03,19.10,19.24,20.40,20.62,19.65
1779652448.0063388,-52,3.00,25.32,25.50,25.50,24.74,25.00,25.30,25.08,25.50,25.94,27.29,27.78,28.30,28.84,29.68,30.53,32.25,32.25,32.65,33.11,33.62,32.89,33.53,32.98,32.56,32.25,8.06,23.77,24.74,25.96,26.25,25.30,24.35,25.63,26.40,26.40,26.00,25.08,25.08,23.77,23.77,23.41,23.41,23.09,22.80,23.54,23.35,23.19,24.08,24.02,25.00,25.02,24.02
