timestamp,rssi,sub_1,sub_2,sub_3,sub_4,sub_5,sub_6,sub_7,sub_8,sub_9,sub_10,sub_11,sub_12,sub_13,sub_14,sub_15,sub_16,sub_17,sub_18,sub_19,sub_20,sub_21,sub_22,sub_23,sub_24,sub_25,sub_26,sub_27,sub_28,sub_29,sub_30,sub_31,sub_32,sub_33,sub_34,sub_35,sub_36,sub_37,sub_38,sub_39,sub_40,sub_41,sub_42,sub_43,sub_44,sub_45,sub_46,sub_47,sub_48,sub_49,sub_50,sub_51,sub_52
1779654633.177916,-51,3.00,24.60,24.60,23.71,22.83,21.95,21.10,20.25,19.42,20.00,19.21,18.44,17.69,17.69,17.69,16.97,16.97,15.56,15.56,14.87,14.14,13.45,12.73,12.73,12.04,12.04,2.83,22.02,22.20,23.32,24.19,25.50,26.00,26.57,27.20,26.93,27.89,27.66,27.66,27.46,26.48,26.48,26.48,25.71,25.71,25.96,25.30,25.30,25.63,25.63,26.00,26.00,25.08
1779654633.2017958,-51,3.00,25.02,24.02,24.00,23.00,22.02,21.02,20.10,20.10,19.24,19.24,18.25,17.26,17.46,17.46,16.28,15.30,15.30,14.14,13.15,13.04,12.04,11.05,10.05,9.00,9.00,2.00,21.38,22.20,22.09,23.02,25.00,26.08,26.17,27.29,27.46,27.66,27.89,28.16,27.89,26.93,26.93,26.93,26.68,26.48,26.48,26.31,26.31,26.17,27.17,27.07,27.02,26.02
1779654633.234142,-50,3.00,22.20,21.21,21.21,20.22,20.10,19.10,19.03,18.03,18.00,18.00,18.03,17.00,17.03,17.03,17.00,16.00,16.00,16.03,15.03,14.14,13.15,13.34,12.37,11.40,11.70,3.16,16.00,16.03,17.03,18.11,18.25,19.42,19.65,19.92,19.92,21.19,21.19,21.19,21.19,20.25,20.25,20.25,20.25,20.88,20.88,20.62,20.62,21.59,21.38,22.36,22.20,21.21
1779654633.262561,-49,3.00,26.02,26.02,26.02,25.02,24.00,24.00,24.02,23.02,23.09,22.09,22.20,22.20,22.20,22.36,22.20,22.20,21.10,21.02,20.02,20.00,19.03,18.03,17.12,16.28,15.30,3.16,17.03,18.00,18.03,19.10,20.10,20.22,21.59,22.56,22.80,23.09,23.41,23.41,23.41,23.09,23.09,23.09,23.09,23.54,23.54,23.35,24.33,25.18,26.17,26.17,26.08,26.08
1779654633.295322,-51,3.00,30.08,30.08,29.12,28.86,27.66,27.66,26.48,26.31,25.18,25.08,25.08,25.02,24.02,24.02,24.02,24.02,23.09,22.09,21.21,20.22,19.42,18.44,17.46,16.49,16.49,4.12,22.20,22.36,23.77,25.96,26.57,27.86,28.23,28.23,29.07,30.41,30.89,30.02,29.15,29.15,29.15,28.65,27.29,27.73,28.64,28.23,29.15,28.79,29.73,30.36,30.36,30.08
1779654633.3238196,-53,3.00,26.68,26.48,25.50,23.54,23.35,22.20,22.09,21.10,21.02,20.02,19.03,18.03,18.00,17.00,17.00,16.00,15.00,14.00,13.00,12.04,11.05,10.05,9.06,8.00,7.00,2.00,23.09,24.19,24.33,25.71,25.96,27.20,27.86,28.23,29.55,29.97,29.53,28.65,28.65,28.65,27.29,27.73,27.73,27.31,26.93,26.57,27.51,27.20,28.16,28.16,27.89,26.93
1779654633.3563287,-58,65.07,23.54,22.80,22.80,22.80,21.19,21.19,20.25,19.70,18.79,18.36,17.89,17.00,16.12,16.12,14.76,14.32,13.00,12.08,10.77,9.49,7.28,6.32,5.10,4.12,3.16,1.00,17.72,18.03,21.54,24.19,25.08,27.02,27.00,25.18,23.35,23.54,24.74,25.71,24.74,24.52,24.52,23.35,23.19,23.09,23.09,24.02,24.02,24.08,25.08,25.18,24.33,23.35
1779654633.36439,-59,65.07,22.47,21.63,21.63,20.81,20.00,19.21,19.21,18.44,18.44,17.69,16.28,15.56,15.56,14.87,14.21,13.60,12.21,10.82,9.43,7.62,7.62,6.32,5.39,4.12,4.00,0.00,15.62,20.62,21.63,18.87,19.70,24.04,24.04,23.09,23.09,23.77,23.54,23.54,23.35,23.35,23.54,23.54,22.56,22.80,22.14,22.47,22.85,22.85,23.26,23.26,22.83,22.83
1779654633.3828142,-53,3.00,27.89,26.93,26.93,25.96,25.30,24.35,24.35,23.77,24.17,24.17,24.17,23.71,23.26,23.26,22.36,22.85,21.54,21.19,19.92,19.65,18.44,17.26,16.12,15.03,15.03,4.00,17.89,18.38,19.31,21.19,21.84,23.54,24.33,25.18,26.17,26.08,27.02,27.00,27.00,26.00,26.00,26.00,26.02,26.02,26.08,26.08,27.17,27.29,27.29,28.44,27.66,26.93
1779654633.4153187,-51,3.00,21.95,21.95,21.95,21.10,21.10,20.25,20.25,20.81,20.00,20.62,19.85,19.85,20.62,20.62,20.00,20.00,19.42,19.42,18.87,18.36,17.00,16.55,15.23,14.87,14.56,4.12,13.04,13.04,13.42,13.42,14.32,15.81,15.81,16.76,16.49,17.46,17.46,18.44,18.44,18.68,18.68,18.68,18.68,18.97,18.97,19.31,19.31,19.70,21.02,21.02,21.47,21.47
1779654633.4427884,-50,3.00,28.28,28.28,27.29,26.31,26.31,25.50,25.71,24.74,25.00,25.00,25.00,24.04,24.35,24.35,25.30,25.00,23.77,23.77,22.56,22.36,21.21,20.10,20.10,19.03,18.00,5.00,18.44,18.25,19.24,20.10,21.02,22.02,23.00,23.02,24.02,24.08,25.18,25.18,25.18,25.18,24.19,24.08,24.08,24.02,25.00,26.00,26.02,26.02,27.07,27.17,27.17,27.29
1779654633.4766998,-50,3.00,26.40,25.61,25.61,24.84,23.43,22.67,23.35,22.63,21.93,21.26,21.26,21.26,21.26,20.62,20.62,19.85,19.10,19.10,18.38,17.69,16.28,15.62,15.00,14.42,14.42,3.61,17.69,18.38,18.44,19.21,20.00,20.81,21.95,22.83,23.71,23.71,24.17,24.17,24.17,24.17,24.17,23.26,23.71,23.71,24.19,24.19,24.70,25.24,25.81,26.40,26.40,26.40
1779654633.5052068,-50,3.00,21.47,21.47,20.59,19.72,19.72,18.87,18.87,18.03,18.60,17.80,17.80,17.03,17.03,16.40,16.40,15.81,14.42,13.89,13.89,12.53,12.08,10.77,10.77,9.49,9.22,3.16,17.00,17.89,17.46,18.38,19.31,19.92,20.62,20.62,21.59,21.59,21.59,21.38,21.59,21.59,21.59,20.62,20.62,20.88,21.19,21.19,21.54,21.54,21.93,22.36,22.36,22.36
1779654633.5310357,-49,3.00,21.54,21.54,20.62,19.70,19.24,19.24,18.36,17.49,17.49,18.03,17.20,17.20,16.40,16.40,16.40,15.81,15.81,15.26,13.89,13.42,13.42,12.08,11.70,10.44,10.44,2.00,17.89,17.89,18.79,19.31,20.25,20.88,21.59,22.56,22.36,22.20,23.19,23.19,22.20,22.20,22.20,22.20,21.21,21.38,21.59,21.84,21.84,22.14,22.14,23.09,22.47,22.47
1779654633.564887,-48,3.00,22.80,21.40,21.40,20.81,20.81,20.25,20.25,19.72,19.72,19.24,18.79,18.79,18.79,19.24,19.24,19.24,18.36,18.87,18.03,17.20,16.40,15.62,14.87,14.14,14.87,3.61,15.26,15.81,16.40,17.03,17.69,18.38,19.10,19.85,19.85,19.85,20.62,20.62,20.62,20.62,20.62,20.62,19.85,19.85,20.52,20.52,21.21,21.26,21.26,22.02,22.80,21.40
1779654633.5912912,-49,3.00,24.04,24.04,23.09,22.80,22.80,22.56,22.56,21.38,21.21,21.21,21.10,21.10,21.10,21.21,21.21,21.38,20.40,19.65,18.68,17.72,17.09,16.16,15.65,14.76,15.26,3.61,15.81,16.16,16.16,16.55,17.89,18.36,18.87,18.87,20.25,20.25,20.25,20.81,20.81,20.25,20.25,20.25,20.59,20.59,21.02,21.02,21.93,22.47,23.41,23.41,24.35,24.04
1779654633.625885,-50,3.00,26.93,26.00,26.00,26.00,25.08,23.77,23.41,23.41,23.09,22.80,22.80,22.80,23.09,23.09,22.14,22.14,21.54,21.02,20.12,19.24,18.87,18.03,17.20,16.40,15.62,3.61,14.87,15.23,16.16,16.55,17.00,18.36,18.87,19.42,19.42,20.00,20.81,20.81,21.63,20.81,20.81,20.81,21.10,21.95,21.47,22.36,22.83,23.26,23.26,24.17,24.70,25.30
1779654633.6336827,-50,3.00,25.00,25.00,25.00,25.00,23.77,23.54,23.35,22.20,21.38,22.36,22.56,22.36,22.36,21.21,21.21,21.38,21.38,20.40,19.42,18.68,18.03,16.55,16.12,16.12,15.26,4.24,13.93,14.87,15.23,16.16,16.55,17.89,18.79,19.24,19.24,19.72,20.81,20.81,20.81,20.81,21.10,21.10,21.47,21.02,21.93,22.47,23.09,23.09,23.41,24.70,25.30,25.30
1779654633.6518843,-50,3.00,21.19,21.19,19.92,19.92,19.31,19.31,18.38,18.38,18.79,17.89,18.36,18.36,18.36,18.36,17.89,17.00,16.55,16.55,16.16,15.81,15.52,14.56,14.32,13.15,13.15,4.00,11.70,11.70,12.65,13.60,14.32,15.30,15.30,16.12,17.12,17.12,18.03,18.03,18.03,18.03,18.03,18.03,18.11,18.25,18.25,18.25,19.42,19.65,19.65,20.88,20.88,20.88
1779654633.7066572,-53,3.00,22.47,22.47,22.47,21.54,21.54,20.62,20.62,19.70,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,19.70,18.38,18.03,18.03,16.76,16.49,15.52,15.30,15.13,4.00,9.85,10.44,11.40,12.37,12.37,13.34,14.32,14.14,15.13,16.12,16.12,17.12,17.12,17.12,17.12,17.12,18.25,18.25,18.44,18.44,19.65,19.65,19.92,21.19,21.19,21.19
1779654633.716007,-53,3.00,27.07,27.07,27.07,26.08,25.08,25.18,25.18,24.19,24.33,24.52,23.54,23.54,23.54,23.54,23.35,23.19,22.20,21.10,20.02,19.03,18.00,17.00,16.00,16.03,15.03,4.00,13.15,13.15,14.04,15.03,16.00,17.00,18.03,19.10,19.10,20.22,20.22,21.21,21.21,21.10,21.21,21.21,21.10,22.09,23.02,23.02,24.00,24.00,25.02,26.08,26.08,26.08
1779654633.742576,-56,3.00,28.44,27.46,27.46,26.48,25.50,25.50,24.74,24.74,24.04,24.04,23.09,23.09,22.80,22.80,21.84,21.59,20.40,20.22,19.10,18.03,17.03,16.00,15.00,14.04,13.04,4.12,15.81,16.49,17.46,18.25,19.24,20.10,21.02,22.00,22.00,23.02,23.02,23.02,23.02,23.02,23.02,24.02,24.02,24.00,24.02,25.08,25.08,26.17,26.17,27.29,27.46,26.48
1779654633.777845,-58,3.00,22.80,23.60,23.60,24.21,23.43,22.67,23.35,23.35,24.04,24.76,24.76,25.50,25.50,25.50,26.25,26.91,26.25,25.50,25.50,25.46,24.76,23.35,23.35,22.67,22.80,6.40,14.87,14.87,15.62,16.40,15.81,16.64,17.49,17.00,17.89,17.89,17.46,17.46,17.46,17.89,17.89,17.00,17.00,17.49,18.03,18.03,19.42,19.42,20.00,20.81,21.40,21.40
1779654633.8033013,-58,3.00,16.76,16.76,16.76,16.76,16.76,17.09,17.09,17.46,17.46,17.89,19.24,19.24,19.72,19.72,20.59,20.59,20.59,20.59,20.59,20.12,19.24,18.79,17.89,17.89,17.46,4.12,12.81,12.81,12.81,13.04,13.04,13.89,13.42,13.00,13.00,13.00,12.65,12.65,12.65,12.65,12.65,11.40,11.40,11.70,12.65,12.65,12.65,12.65,13.00,13.93,14.87,14.87
1779654633.8378096,-53,3.00,25.50,26.40,27.31,27.31,27.86,28.79,29.41,30.08,31.05,31.78,32.76,33.73,33.73,34.71,35.90,36.14,36.40,36.40,36.06,35.11,34.54,34.01,33.54,33.12,32.76,8.60,5.83,5.83,5.39,5.39,5.10,5.10,6.00,6.00,6.08,7.28,7.62,8.54,8.94,9.43,10.82,11.40,12.04,12.73,14.14,14.87,15.00,17.20,18.03,19.72,21.47,21.47
1779654633.866942,-51,3.00,23.32,23.85,23.85,23.85,23.85,23.60,24.41,24.21,24.84,24.84,25.50,25.50,26.17,26.25,26.25,27.02,26.40,26.63,26.08,25.55,25.06,24.17,22.85,22.47,22.14,6.32,9.22,10.20,10.20,11.18,11.18,12.04,13.04,13.15,13.15,14.14,15.13,15.13,15.13,15.30,15.30,16.28,16.49,16.76,16.76,18.03,18.38,18.79,20.12,21.47,21.47,21.95
1779654633.9004662,-53,3.00,25.50,25.50,25.50,26.25,25.61,26.40,25.81,26.63,26.63,26.93,27.46,28.30,28.30,28.30,28.84,28.84,28.60,28.43,27.66,26.91,26.17,25.50,24.21,23.60,23.02,5.83,11.40,11.40,12.37,12.37,12.37,13.34,14.56,14.56,15.52,15.52,15.52,15.52,16.76,17.09,17.09,17.46,17.00,17.89,18.87,19.42,20.00,20.62,22.02,22.67,23.35,23.35
1779654633.9249663,-54,3.00,20.62,21.26,21.26,21.26,20.52,20.52,20.52,20.52,20.52,20.52,20.62,20.62,21.26,21.26,21.21,21.21,21.26,20.62,19.42,18.03,17.49,17.00,15.23,14.87,14.56,3.16,9.22,8.54,8.54,9.49,10.44,11.70,11.70,12.65,12.65,13.60,13.60,14.56,14.56,14.87,14.87,14.87,15.23,15.65,15.65,17.00,17.49,18.03,18.03,19.42,20.00,19.85
1779654633.9563775,-52,3.00,27.51,27.86,27.86,27.86,27.86,27.31,27.31,26.40,26.83,26.83,26.83,26.83,26.83,26.40,26.93,26.57,26.25,24.74,22.56,21.38,21.10,20.02,19.00,18.00,17.03,4.00,16.49,17.26,18.25,18.25,19.10,20.02,21.00,21.00,22.00,22.02,23.02,23.02,23.00,23.00,22.00,22.02,22.02,23.09,24.19,24.33,24.52,24.74,25.71,26.93,27.20,27.51
1779654633.9815054,-50,3.00,27.00,27.00,27.00,26.00,25.00,25.02,25.02,24.08,24.19,24.19,23.35,23.19,23.19,23.19,23.19,22.09,22.02,21.00,20.02,19.10,18.11,16.28,15.30,14.56,13.60,3.16,21.00,21.02,21.10,22.09,23.19,23.54,23.77,25.00,25.30,25.30,25.30,25.30,25.30,25.30,25.30,25.00,24.74,24.74,25.50,25.50,25.32,26.17,27.17,27.07,27.02,27.02
1779654634.0161564,-51,3.00,20.52,19.80,19.80,19.80,19.10,18.44,18.44,18.60,18.60,18.60,18.03,18.03,18.03,18.03,18.03,18.03,17.80,17.80,17.03,16.28,15.56,14.87,14.87,14.21,13.60,3.61,13.45,14.21,14.21,15.00,15.81,16.64,17.00,17.00,17.89,18.79,18.38,18.38,18.38,17.46,17.89,17.89,18.36,18.36,18.03,18.03,18.60,19.21,20.00,20.00,19.85,19.85
1779654634.0420072,-51,3.00,24.60,24.60,24.60,24.17,24.17,23.77,22.47,22.47,22.14,21.84,21.84,21.84,22.14,21.19,21.54,21.54,21.02,20.12,19.24,18.87,17.20,15.81,15.00,14.87,14.14,2.83,13.93,15.23,15.65,15.65,17.00,18.03,18.60,18.60,19.21,20.00,20.62,20.62,20.62,20.62,20.62,19.85,20.62,21.40,21.63,21.63,22.47,21.95,22.83,24.60,24.17,24.17
1779654634.0735524,-55,3.00,25.08,26.00,25.08,24.70,24.70,24.35,24.35,25.00,24.74,24.74,24.52,24.52,24.74,24.74,24.74,24.04,23.41,22.85,22.36,21.47,20.25,18.60,17.80,16.28,16.28,4.24,11.66,12.21,13.60,14.21,15.62,16.28,16.97,17.69,18.38,19.10,19.85,19.85,20.52,20.52,20.52,20.52,20.52,21.26,20.62,21.40,22.20,22.47,24.19,25.06,24.60,24.60
1779654634.1068242,-58,3.00,26.63,26.63,25.81,25.00,25.61,24.84,24.84,25.50,24.76,25.46,25.46,25.46,25.46,25.50,26.25,25.61,25.24,24.70,24.60,22.85,22.14,21.84,20.40,20.02,20.00,5.00,14.14,15.13,16.12,16.12,17.12,18.11,19.03,20.02,21.02,21.10,21.10,22.09,22.09,22.20,22.20,22.20,22.36,22.56,23.09,23.41,23.77,24.17,25.50,25.94,25.55,25.55
1779654634.1399677,-55,3.00,23.85,23.85,23.85,23.32,23.71,23.71,23.26,24.17,23.77,23.77,24.35,24.35,25.30,25.30,25.63,26.00,26.00,25.50,25.50,25.06,23.85,23.60,22.80,21.93,21.93,5.66,8.49,9.22,10.63,10.63,11.40,12.21,13.04,14.42,15.26,15.26,16.12,16.12,16.64,17.49,16.64,17.20,17.20,17.80,18.44,19.10,19.80,20.52,21.26,21.26,22.02,22.02
1779654634.1671538,-56,3.00,19.10,19.85,19.85,19.21,19.21,19.42,19.42,19.72,19.72,20.12,20.12,21.02,21.02,21.93,21.93,22.36,21.47,21.95,22.47,22.20,21.40,21.26,20.52,19.10,18.60,5.00,7.62,8.54,8.54,9.49,9.49,10.44,11.40,11.40,11.40,12.65,13.60,13.60,13.60,13.60,13.93,13.93,14.32,14.32,14.76,15.26,15.81,16.40,16.40,17.03,17.69,17.69
1779654634.19371,-58,3.00,24.70,23.32,23.32,22.47,21.63,20.81,20.81,20.00,20.62,19.21,18.44,17.80,17.80,17.20,17.20,16.12,15.65,14.32,13.60,12.37,12.04,11.00,10.05,9.22,8.54,1.00,16.16,16.16,16.76,17.72,18.68,19.42,20.40,21.38,22.20,23.19,23.19,23.19,23.19,22.36,22.36,22.36,21.59,21.84,22.14,22.47,22.47,22.85,24.17,24.60,25.06,24.70
1779654634.2223077,-64,3.00,14.87,13.45,13.45,12.21,10.82,10.30,9.85,10.44,10.20,11.05,12.04,12.04,14.14,15.30,17.46,18.97,20.62,21.93,23.71,24.70,25.24,26.40,27.66,27.59,28.28,7.07,28.16,28.44,28.44,28.44,29.27,30.27,31.26,31.26,30.15,30.15,29.15,28.07,27.02,26.02,24.19,23.35,22.80,22.14,21.93,21.02,20.59,20.81,20.81,19.42,17.80,17.80
1779654634.2538269,-53,3.00,24.74,25.00,25.00,25.30,25.30,26.00,25.08,25.50,25.50,25.94,26.42,26.93,27.78,27.78,27.78,28.65,28.18,27.73,27.31,27.86,26.25,25.71,24.52,23.35,23.19,6.08,10.20,10.20,11.18,12.04,13.04,14.00,14.00,15.00,15.03,16.12,16.12,17.12,17.12,17.12,18.11,18.03,18.03,19.00,20.00,20.02,21.10,22.20,22.20,23.35,23.35,23.35
1779654634.2850022,-60,3.00,22.36,23.35,23.19,23.09,23.02,23.00,24.02,24.08,25.18,25.32,26.48,26.48,27.66,28.64,28.64,29.61,29.43,29.43,29.15,29.07,28.00,27.02,27.07,26.31,25.50,6.32,2.24,3.16,3.61,4.47,5.83,6.71,7.21,8.60,8.60,10.00,10.63,12.04,12.04,12.81,13.60,14.21,15.00,14.42,15.26,15.65,16.55,17.46,18.38,18.97,19.92,20.62
1779654634.31204,-55,3.00,26.93,27.20,27.20,27.20,26.25,26.57,26.57,26.00,25.50,25.94,25.94,26.83,26.83,26.40,26.40,26.93,26.25,25.96,24.52,23.19,22.09,21.00,20.02,19.10,18.44,4.12,14.04,15.00,16.00,17.03,17.03,18.11,19.24,20.22,20.22,21.21,21.21,22.20,22.09,22.09,22.09,22.02,22.02,23.00,23.02,24.08,24.08,25.18,25.32,26.48,26.68,26.93
1779654634.3432593,-55,3.00,23.19,23.19,23.19,23.09,22.09,22.02,22.00,21.00,21.02,21.10,21.10,21.10,21.02,21.02,21.00,21.02,21.10,20.22,19.42,17.72,17.09,16.55,16.12,15.00,14.21,2.83,17.00,17.00,17.49,18.36,18.87,19.72,20.25,20.81,20.81,21.63,21.63,21.63,21.63,21.10,21.10,20.59,21.47,21.02,21.54,21.54,22.14,22.14,22.80,23.54,23.54,23.35
1779654634.3759305,-51,65.07,27.07,27.17,27.17,26.31,25.50,24.52,24.52,24.74,25.96,25.63,25.63,25.00,25.30,24.35,24.70,27.86,26.93,25.63,29.83,28.28,23.19,22.09,23.09,21.21,19.65,4.47,19.65,19.92,19.92,21.19,21.19,22.47,23.41,23.77,23.77,25.08,24.17,25.08,25.08,24.70,24.35,24.35,24.04,24.74,24.33,25.18,25.08,26.08,27.02,27.02,27.00,27.02
1779654634.3856547,-51,65.07,25.24,25.55,25.55,25.55,24.19,24.19,23.71,23.41,23.77,22.83,22.36,23.09,21.84,23.09,24.70,25.08,24.17,22.85,22.85,21.10,18.38,19.80,25.50,26.63,24.84,7.07,18.44,18.44,19.21,20.00,20.00,20.81,21.63,21.63,22.47,23.32,23.32,23.32,22.47,22.47,23.02,22.80,22.80,22.67,23.35,22.63,23.35,24.08,24.84,25.61,25.00,25.00
1779654634.3955498,-51,65.07,28.16,28.16,29.15,28.16,27.29,25.71,26.68,27.66,27.66,26.93,26.68,28.44,27.46,26.31,28.07,30.15,27.17,24.02,27.46,27.46,25.08,24.02,20.22,20.12,21.10,5.83,20.02,21.00,21.00,22.00,22.02,23.09,24.19,24.33,25.32,25.50,25.71,25.71,25.71,25.50,25.32,25.32,25.18,25.08,26.08,26.02,26.00,27.00,28.00,29.02,29.07,28.07
1779654634.4035752,-51,3.00,23.09,23.41,23.41,22.47,21.93,21.93,21.47,21.95,21.95,22.47,22.47,21.63,22.47,22.47,23.32,22.83,22.36,21.93,21.54,21.19,20.62,20.40,19.10,19.03,18.00,4.12,17.03,17.00,18.00,18.00,19.03,20.02,20.10,21.10,21.21,21.21,21.21,21.21,21.21,21.10,21.10,21.02,21.02,21.00,21.02,21.10,21.21,22.36,22.36,22.56,22.80,22.80
1779654634.435877,-52,3.00,19.70,19.70,18.79,19.24,18.36,18.36,18.87,18.03,18.60,18.60,19.21,19.21,19.21,19.21,20.00,19.42,20.25,19.72,19.24,18.79,18.38,17.72,17.46,17.26,17.12,5.10,15.30,15.13,16.12,16.12,16.03,17.03,18.00,18.00,18.03,18.03,18.03,18.03,18.00,18.00,18.00,18.03,18.03,18.11,18.25,18.25,18.44,18.68,18.68,18.97,18.97,18.97
1779654634.4632676,-53,3.00,25.24,25.81,25.00,25.00,24.21,24.08,24.08,24.04,24.76,24.76,24.76,24.76,25.50,25.50,26.17,26.17,26.91,26.25,25.81,24.70,23.71,23.26,22.47,21.84,21.59,6.08,19.42,19.42,20.22,21.21,21.21,22.09,22.09,23.09,23.09,23.09,23.09,23.09,23.19,23.19,22.20,22.36,22.56,22.80,22.14,22.47,22.85,23.26,24.60,25.06,24.70,24.70
1779654634.4937537,-53,3.00,23.60,23.02,23.02,22.47,22.47,21.95,22.83,22.36,22.85,22.47,22.47,22.47,23.77,23.77,24.17,24.60,24.19,23.32,23.85,22.80,22.67,21.93,21.26,20.81,20.25,4.47,17.00,17.00,17.89,17.89,18.79,18.79,19.31,19.31,20.62,20.62,20.62,20.62,21.02,20.12,20.12,20.59,19.72,20.25,20.81,20.62,20.62,21.93,22.63,22.67,22.67,22.80
1779654634.5234594,-53,3.00,23.77,23.54,23.54,23.35,22.36,22.20,22.09,23.02,23.00,23.02,23.09,24.08,25.08,25.08,26.02,26.02,27.00,27.07,26.17,26.31,25.71,25.00,25.30,25.08,24.60,5.83,18.60,17.69,18.44,21.26,21.93,21.21,21.26,22.20,22.02,21.21,21.26,22.67,21.26,21.40,20.62,19.85,20.00,20.81,21.10,21.47,21.02,21.93,22.85,23.41,23.09,23.77
1779654634.5552003,-55,3.00,21.84,20.88,20.62,20.62,20.40,20.22,20.22,20.10,20.02,20.02,20.02,20.02,21.02,22.02,22.09,22.20,22.36,22.56,21.84,22.14,21.93,20.59,20.81,20.62,20.52,5.00,17.69,17.69,18.38,18.38,19.10,19.80,20.52,20.52,21.26,21.26,21.26,21.26,21.93,21.21,20.52,20.52,20.62,20.00,20.25,20.25,20.59,21.02,21.02,21.93,21.54,21.19
1779654634.5851405,-55,3.00,25.00,24.41,23.02,23.02,22.47,22.47,21.95,21.47,22.36,22.36,22.36,22.36,22.36,22.83,22.47,22.20,22.02,21.93,21.93,21.40,20.81,19.72,18.79,18.97,18.68,4.12,24.17,22.36,21.10,22.47,23.02,23.85,24.19,23.71,23.26,23.26,23.71,23.71,23.71,23.32,23.32,23.32,23.02,22.80,23.43,22.67,23.35,24.04,23.35,24.08,24.21,24.84
1779654634.6152105,-55,3.00,23.85,23.02,23.02,22.20,21.40,20.62,20.52,20.52,20.52,19.85,19.85,19.21,19.85,19.85,19.21,19.42,18.87,17.89,17.46,16.76,15.30,15.03,14.04,13.34,13.60,3.16,21.38,21.38,22.20,23.19,23.19,24.19,24.19,25.18,25.08,26.02,26.02,25.02,25.02,24.08,24.19,23.35,23.54,23.77,23.09,23.41,23.77,24.17,24.17,24.17,23.71,22.83
1779654634.651496,-55,3.00,24.70,23.85,24.41,23.60,23.60,22.80,22.80,22.02,22.67,21.93,21.93,22.67,22.02,22.02,21.40,20.81,20.25,19.24,18.79,17.09,15.52,14.32,13.15,12.04,11.00,2.00,20.25,21.19,20.88,21.84,22.56,23.54,23.35,23.35,24.19,24.19,24.19,24.19,24.19,23.35,23.35,23.54,22.56,22.80,23.09,23.41,23.41,23.77,24.60,24.60,25.06,25.55
1779654634.6734703,-54,3.00,26.00,25.50,25.50,24.60,23.71,24.19,23.32,23.85,23.60,23.60,23.60,23.02,23.02,23.02,23.02,23.32,21.95,21.47,20.62,19.92,18.68,18.25,17.12,16.03,15.00,4.00,22.36,22.36,23.19,23.19,24.08,25.02,25.02,25.00,26.00,26.00,26.00,26.00,26.00,25.00,25.02,25.02,25.08,24.19,24.33,24.52,24.74,25.00,26.25,26.57,25.63,24.70
1779654634.7042105,-52,3.00,26.00,26.00,26.02,25.02,25.02,24.08,24.08,24.19,23.35,23.54,23.54,23.54,24.52,23.54,24.33,24.19,23.09,23.02,22.00,21.10,20.22,19.42,18.68,18.03,17.46,4.47,22.36,22.36,23.54,23.77,25.00,25.30,25.63,25.63,25.63,26.00,26.00,26.00,26.00,25.63,24.70,24.70,25.30,25.00,24.74,25.71,25.50,25.32,26.17,26.08,26.02,26.02
1779654634.7353969,-51,3.00,27.66,27.66,26.25,26.25,25.61,25.00,25.81,25.24,24.70,25.55,25.55,25.06,25.55,25.55,25.55,26.08,25.81,25.00,24.08,24.04,22.67,22.02,20.81,20.25,19.24,5.83,22.67,23.43,23.60,23.60,24.41,25.24,25.55,25.55,25.94,25.94,26.83,25.94,25.94,25.55,25.55,25.55,25.24,25.24,25.81,25.61,26.25,26.25,26.91,27.59,27.59,27.59
1779654634.7627254,-52,3.00,21.38,21.38,21.21,20.22,20.10,19.10,19.03,19.00,19.03,19.03,20.10,20.10,20.10,20.10,20.02,20.00,20.00,20.02,19.10,18.25,18.44,17.46,16.76,16.16,16.12,3.61,17.72,18.03,18.38,19.31,19.70,20.12,20.59,21.10,21.10,21.63,21.63,21.10,21.10,21.10,19.72,19.72,19.24,20.12,20.62,20.62,20.25,21.19,21.19,21.84,21.84,21.59
1779654634.7925467,-55,3.00,22.02,21.02,21.00,20.02,20.10,20.10,20.22,20.40,20.62,20.62,20.88,20.88,20.88,21.84,21.84,22.80,22.56,22.36,22.20,21.02,21.00,20.10,19.24,18.44,18.68,4.47,22.14,22.14,22.47,22.85,23.26,23.71,23.71,24.19,24.19,23.32,23.32,23.32,23.32,22.83,22.83,22.36,22.36,21.93,21.54,22.14,21.84,21.59,21.59,22.36,22.36,22.20
1779654634.8252263,-55,3.00,23.41,23.41,23.09,23.09,22.80,22.56,22.56,23.35,24.19,24.08,24.02,24.02,25.02,25.08,26.17,26.17,25.32,25.71,25.00,24.35,23.77,23.26,22.36,21.10,20.81,5.00,20.00,20.00,21.26,20.52,20.52,21.21,22.02,22.02,22.02,22.02,22.67,22.67,21.93,21.93,21.21,21.21,21.93,21.26,21.40,21.40,21.63,22.47,23.32,23.71,24.17,24.17
1779654634.8563647,-55,3.00,25.06,24.70,23.85,24.41,23.60,24.21,24.08,24.08,24.04,24.04,24.76,24.76,26.17,26.17,26.87,26.91,26.91,26.25,26.40,25.24,24.19,24.17,23.77,23.09,22.80,6.08,21.10,20.02,20.02,21.00,21.00,22.00,22.00,22.00,22.02,23.02,23.02,23.00,23.00,23.02,22.02,22.09,22.20,22.36,22.56,22.80,22.80,23.09,23.41,24.70,24.17,23.26
