timestamp,rssi,sub_1,sub_2,sub_3,sub_4,sub_5,sub_6,sub_7,sub_8,sub_9,sub_10,sub_11,sub_12,sub_13,sub_14,sub_15,sub_16,sub_17,sub_18,sub_19,sub_20,sub_21,sub_22,sub_23,sub_24,sub_25,sub_26,sub_27,sub_28,sub_29,sub_30,sub_31,sub_32,sub_33,sub_34,sub_35,sub_36,sub_37,sub_38,sub_39,sub_40,sub_41,sub_42,sub_43,sub_44,sub_45,sub_46,sub_47,sub_48,sub_49,sub_50,sub_51,sub_52
1779652517.3229976,-50,3.00,23.32,24.19,25.06,24.60,25.08,25.63,26.57,27.20,28.16,27.89,28.86,29.61,30.59,32.76,33.73,33.96,35.17,35.44,34.79,35.47,34.93,34.89,34.48,34.67,34.41,7.81,10.05,10.05,10.05,10.05,11.05,12.04,12.04,13.04,13.15,13.15,13.15,14.14,13.34,13.60,13.60,13.93,14.32,14.76,15.81,16.40,16.28,17.69,19.10,19.85,20.62,20.81
1779652517.357714,-50,3.00,27.02,28.02,28.02,28.07,28.16,28.28,29.43,30.59,31.05,32.28,32.28,33.53,34.79,34.79,35.74,36.69,37.36,38.33,38.08,37.66,37.34,36.12,36.06,36.00,36.06,9.00,10.63,9.90,9.90,10.63,12.04,13.45,13.45,13.45,13.45,14.21,14.21,15.00,14.42,15.26,15.26,17.49,17.00,17.46,18.03,18.97,19.42,21.38,22.36,23.19,24.08,24.02
1779652517.3890176,-51,3.00,21.10,20.59,21.47,21.47,21.02,21.93,21.54,22.14,23.09,22.80,23.77,24.74,25.71,26.68,26.68,26.93,28.16,27.20,27.51,26.93,27.73,27.29,26.42,26.93,25.81,6.40,7.28,7.28,7.28,8.54,8.54,9.49,9.85,9.85,10.77,10.77,11.18,12.08,12.08,12.53,12.53,13.04,13.60,13.60,14.21,14.87,15.56,16.28,17.03,17.80,18.03,18.03
1779652517.4166794,-51,3.00,25.81,27.20,26.63,27.46,27.78,27.29,27.73,28.64,29.15,30.08,30.68,31.62,32.57,33.84,34.79,35.11,36.40,36.77,36.25,35.34,34.89,34.48,34.13,33.60,33.42,9.22,8.06,8.06,9.06,9.22,10.20,11.18,11.18,12.17,12.37,13.34,13.34,14.56,14.87,14.87,15.23,15.23,16.55,17.00,18.03,17.80,18.44,19.85,20.52,22.63,22.67,23.43
1779652517.4458113,-53,3.00,24.41,25.24,25.24,24.70,25.55,25.94,26.83,27.31,29.15,29.73,30.68,31.32,32.28,33.53,34.48,34.79,36.06,35.47,35.85,36.25,35.78,35.36,34.99,33.84,34.41,9.22,3.61,3.16,3.00,3.00,4.00,4.00,5.00,6.00,7.07,7.28,8.25,8.25,9.49,9.49,10.77,11.18,12.53,13.89,14.42,14.21,15.62,16.28,17.69,19.10,19.85,20.62
1779652517.509876,-53,3.00,23.02,23.85,24.70,24.70,25.06,25.94,26.40,27.31,27.86,29.41,30.08,31.05,32.98,33.96,34.93,36.14,36.40,36.69,37.00,36.40,35.85,35.34,34.89,35.36,34.99,9.43,2.24,2.24,2.24,1.41,2.24,3.16,3.16,4.00,5.00,5.10,6.08,7.28,8.25,8.54,8.94,9.85,11.18,11.66,12.21,12.81,14.21,14.87,16.97,17.69,19.21,19.21
1779652517.5332305,-52,3.00,17.00,17.89,17.89,18.38,18.38,18.97,19.92,19.65,20.62,21.38,22.36,23.19,23.19,24.19,25.32,26.31,27.46,27.66,26.93,27.20,26.25,25.63,26.00,25.94,26.42,5.83,4.12,4.00,4.00,4.00,4.00,5.10,5.00,5.00,6.00,7.00,7.00,7.07,7.28,7.62,7.62,8.54,8.94,9.43,10.00,10.63,11.31,12.04,12.81,13.60,14.42,15.26
1779652517.5699449,-51,3.00,22.02,23.02,23.00,23.02,24.08,24.19,25.18,25.32,25.50,26.68,27.89,29.12,29.12,30.36,31.32,32.28,32.98,32.76,33.54,33.38,33.14,33.06,32.00,32.02,32.14,8.06,8.06,8.06,8.06,8.60,9.43,9.43,10.82,10.82,11.40,11.40,11.40,12.04,12.73,12.73,12.81,12.81,13.60,13.89,14.76,15.23,15.81,16.76,17.72,18.44,19.24,19.24
1779652517.573725,-51,3.00,23.35,24.52,24.74,24.74,25.00,26.25,26.57,27.86,28.64,29.07,29.53,30.89,32.25,33.62,34.99,35.36,35.78,36.25,35.85,36.40,35.74,35.17,34.93,34.53,35.23,8.06,7.81,8.60,8.60,8.60,9.22,10.63,10.63,11.31,11.31,11.31,12.04,12.81,12.81,13.60,13.04,13.89,14.32,14.87,14.56,15.52,16.28,17.12,19.10,20.00,20.02,21.10
1779652517.5956419,-51,3.00,23.32,23.85,23.85,24.41,24.21,24.84,24.84,24.76,26.17,26.91,27.66,28.43,29.83,30.48,31.24,31.89,32.56,32.53,33.24,33.30,32.02,31.62,31.91,31.38,31.76,7.62,9.00,8.00,8.00,9.06,10.05,10.05,11.18,11.18,12.17,12.17,13.15,13.04,14.04,14.00,14.00,15.03,15.03,15.13,16.28,16.49,17.46,18.03,18.38,19.70,20.12,20.12
1779652517.625133,-52,3.00,22.20,23.35,23.35,23.54,23.77,23.09,24.35,24.70,25.08,25.50,25.94,27.29,28.65,28.65,30.02,30.89,31.30,30.87,31.78,31.02,31.62,31.32,30.81,30.41,31.26,8.00,8.94,8.94,10.30,10.30,11.18,11.66,12.53,13.04,13.04,13.89,13.89,14.76,14.76,14.76,15.65,15.23,16.16,15.81,16.49,17.26,17.26,18.11,19.10,20.02,20.00,20.02
1779652517.6541195,-51,3.00,19.24,20.22,20.10,19.10,19.03,20.00,20.02,20.10,21.10,21.21,22.20,22.20,23.35,24.33,24.52,25.32,25.18,25.18,26.08,26.02,26.02,25.08,25.18,25.50,25.71,6.32,9.43,9.43,10.30,10.82,11.66,12.21,12.21,12.81,13.60,13.60,14.21,14.21,14.21,14.21,14.42,14.42,14.42,14.76,14.76,15.65,15.23,16.16,17.09,18.03,18.68,18.44
1779652517.683453,-52,3.00,20.00,20.81,20.81,21.10,21.95,22.36,21.93,22.85,23.41,24.35,25.00,25.96,26.93,27.20,28.16,29.41,29.73,29.73,30.08,29.55,29.07,28.65,29.15,28.84,30.00,6.40,5.39,5.39,5.39,6.71,7.62,8.54,8.54,9.49,9.49,10.44,10.44,11.40,11.70,11.70,12.08,12.08,12.53,12.53,13.04,13.60,14.21,14.87,16.28,16.97,17.69,17.80
1779652517.7138672,-51,3.00,22.47,22.47,23.02,23.60,22.80,23.43,24.08,24.76,24.76,25.50,26.25,27.02,27.80,29.21,29.83,29.83,30.48,31.14,30.41,30.41,29.73,29.07,29.21,29.41,29.68,7.21,5.00,5.83,5.83,6.32,6.32,8.25,8.25,9.22,10.20,10.05,11.05,12.04,12.17,12.17,12.17,13.15,13.34,14.32,14.56,14.87,15.81,16.16,17.46,18.79,20.59,20.59
1779652517.7478454,-51,3.00,28.79,29.15,29.15,29.55,29.55,29.97,30.89,31.38,31.91,32.45,33.02,33.60,35.61,36.40,37.80,37.20,38.01,38.28,37.74,38.08,37.59,36.67,36.77,36.40,36.69,9.49,6.08,6.00,7.00,8.00,9.00,9.00,10.00,11.05,12.04,12.04,13.04,14.04,14.04,15.03,16.00,17.00,17.03,18.03,19.10,19.10,20.22,21.38,22.56,23.77,25.00,25.30
1779652517.775557,-52,3.00,22.80,23.43,23.35,23.35,24.04,24.76,24.84,25.61,26.63,27.46,28.30,29.15,30.02,32.25,33.12,34.13,34.13,33.84,34.41,35.00,35.47,34.71,34.66,34.66,33.30,8.60,3.16,3.16,4.12,5.10,5.10,6.08,7.07,7.07,8.06,9.00,9.00,10.00,11.05,11.05,12.04,12.17,12.37,13.34,14.56,14.87,16.16,16.55,17.89,18.36,18.87,19.42
1779652517.8043637,-53,3.00,22.56,22.80,24.04,24.35,24.70,25.08,26.83,27.29,28.30,29.41,30.00,31.40,33.42,34.83,36.24,37.01,37.80,38.01,38.28,38.59,38.08,37.59,38.01,38.08,38.63,9.49,1.00,1.00,1.00,1.00,1.41,2.24,2.24,3.61,4.47,4.47,5.83,6.71,7.62,7.62,8.54,9.49,10.44,10.20,11.18,12.17,13.04,14.00,16.03,17.12,18.25,18.44
1779652517.8353615,-52,3.00,19.03,20.02,20.00,21.00,22.02,22.09,23.19,23.35,24.52,25.71,25.96,27.20,28.46,29.73,30.68,32.57,32.28,32.98,32.76,32.56,32.56,32.25,32.14,32.02,33.00,8.00,2.24,1.41,1.41,1.00,2.00,3.00,3.16,3.16,4.47,5.00,5.00,6.40,6.40,7.07,7.81,7.81,8.60,9.43,10.30,10.77,11.70,12.65,13.60,14.56,15.30,16.28
1779652517.865008,-54,3.00,17.20,18.60,20.00,20.62,21.26,22.63,23.35,24.84,25.00,25.81,27.46,29.15,30.53,31.38,32.76,34.13,35.51,36.06,35.81,36.40,36.24,35.47,36.07,36.07,36.12,8.49,7.81,7.81,6.40,6.40,6.40,5.66,5.66,5.00,4.47,3.16,3.16,3.00,3.16,3.61,3.61,4.47,5.10,6.08,7.00,8.06,8.25,9.49,10.44,11.70,13.42,13.89
1779652517.8952565,-52,3.00,24.08,24.08,24.19,25.32,25.50,25.71,25.96,27.51,27.86,29.15,30.46,31.30,32.65,33.54,34.89,36.67,37.16,37.70,37.34,37.95,38.33,38.08,37.66,38.33,38.12,10.00,10.00,10.00,10.00,11.40,11.40,11.40,12.21,12.81,12.81,13.45,13.45,14.14,14.21,14.21,15.00,14.42,15.26,15.65,16.16,17.09,17.72,18.44,19.42,20.22,21.10,21.02
1779652517.9256592,-51,3.00,22.02,22.67,22.67,23.35,24.04,24.08,24.84,25.00,25.24,26.93,27.78,28.65,30.89,31.76,33.12,33.62,34.99,34.99,34.67,35.23,34.21,34.06,33.97,34.66,34.71,8.60,6.71,6.71,7.62,8.54,8.54,8.54,8.54,9.22,9.22,10.20,11.18,11.18,12.04,12.04,12.00,13.00,13.04,14.14,14.32,14.56,15.81,16.16,17.46,17.89,19.72,19.72
1779652517.9630797,-53,65.07,19.42,20.40,20.22,21.21,22.20,22.09,23.02,24.02,25.08,26.31,27.46,28.64,29.61,30.81,32.02,33.96,33.73,34.53,35.51,35.36,35.23,34.13,35.06,35.01,35.00,8.06,5.83,4.47,3.16,2.24,2.00,1.00,1.00,1.00,1.41,2.24,2.83,4.24,4.24,5.00,5.66,6.40,7.07,7.81,8.60,10.00,10.82,11.66,13.00,13.93,14.87,15.52
1779652517.9842114,-53,3.00,19.65,21.59,21.59,22.56,23.35,24.19,25.08,26.02,28.00,29.07,30.15,31.26,32.39,34.53,35.51,36.50,36.50,37.48,38.33,38.21,38.21,38.12,38.05,38.01,39.00,10.00,9.22,9.22,8.25,7.62,7.62,7.21,6.40,6.40,5.66,5.00,4.47,5.10,5.10,5.00,5.10,6.08,6.32,7.28,8.54,8.54,9.85,11.70,13.00,13.93,14.87,15.81
1779652518.0135012,-54,3.00,18.00,19.00,20.00,21.02,22.09,23.19,23.35,25.71,26.93,27.20,28.46,30.08,31.78,34.01,35.34,36.67,37.58,38.48,39.40,39.40,39.00,39.56,38.90,39.85,39.56,9.22,13.04,13.04,12.04,12.00,11.00,11.05,10.20,9.22,9.22,8.25,7.62,6.71,5.83,5.00,4.24,4.47,4.47,5.10,5.10,6.00,7.00,8.00,10.05,11.05,13.04,13.00
1779652518.0468173,-55,3.00,14.32,15.65,16.55,17.46,18.38,19.92,20.88,21.59,23.35,25.32,26.17,28.07,29.02,31.00,32.00,34.00,35.00,35.00,36.00,37.00,37.01,37.05,37.05,37.12,38.21,10.20,16.16,16.16,16.16,15.23,15.23,14.32,13.42,13.42,12.53,11.66,11.18,9.43,8.60,7.21,6.40,5.00,4.24,4.24,3.61,4.12,4.00,5.10,6.32,7.62,8.54,8.94
1779652518.0767355,-57,3.00,10.63,12.04,14.21,15.00,15.81,17.49,19.24,21.02,22.85,23.41,25.63,27.20,29.12,31.05,33.96,35.17,36.14,37.11,38.33,38.60,37.95,38.63,39.00,39.40,39.81,9.85,19.31,18.97,18.97,17.72,17.72,17.72,16.76,15.81,14.87,13.60,12.65,11.70,10.77,9.85,8.94,7.21,6.40,5.66,4.24,3.61,2.24,1.41,2.24,3.16,4.47,5.00
1779652518.1042514,-57,3.00,12.00,13.00,14.04,14.14,16.28,17.46,18.68,20.25,21.02,22.36,23.71,25.06,26.42,28.65,30.02,32.25,33.12,33.54,34.44,34.93,35.47,35.11,35.74,35.44,36.14,9.22,14.42,14.42,14.42,15.26,15.26,13.89,13.89,13.89,13.04,12.53,11.66,10.82,10.00,9.22,8.49,7.21,6.71,6.32,6.08,6.00,6.08,5.39,6.40,6.40,7.21,7.62
1779652518.1350787,-56,3.00,15.00,16.03,17.12,18.25,18.44,19.65,21.19,22.47,23.26,24.60,26.42,27.78,29.15,30.53,32.76,33.62,34.48,35.78,36.25,36.77,36.40,35.74,36.40,37.11,36.67,9.22,14.32,14.32,14.56,14.56,14.56,14.56,14.56,13.60,13.60,13.34,13.15,12.17,12.04,11.00,11.05,10.20,10.44,9.85,10.30,10.00,10.63,10.63,10.82,11.18,11.70,12.37
1779652518.1658762,-54,3.00,19.42,20.00,20.62,21.26,21.21,22.67,23.43,24.21,25.81,26.63,27.46,29.15,30.02,30.89,33.12,33.62,34.13,34.67,35.81,35.61,35.47,35.38,35.36,34.71,34.83,9.22,10.63,10.63,10.63,10.63,10.63,10.63,11.31,11.31,11.31,10.63,11.40,11.40,11.66,11.18,10.77,11.70,11.40,12.17,12.04,12.00,13.04,14.32,14.56,15.81,16.16,16.55
1779652518.1784792,-54,3.00,19.03,20.10,20.22,21.21,21.38,21.59,21.84,23.09,24.35,25.63,26.40,26.83,28.64,29.07,29.97,31.78,32.70,33.24,32.89,33.53,32.98,32.76,32.56,32.39,33.14,9.06,6.32,7.28,7.28,7.28,7.28,7.07,7.07,7.28,7.62,8.54,9.49,9.85,9.43,9.22,8.49,9.90,10.63,11.40,11.66,12.53,13.00,12.65,13.34,15.30,16.12,16.03
1779652518.193318,-52,3.00,18.97,19.92,20.62,20.62,21.38,21.21,22.20,23.09,24.02,25.00,26.02,26.02,28.07,29.07,30.07,31.02,31.00,31.00,31.02,32.06,31.26,31.40,30.59,30.81,30.36,8.25,4.00,4.00,4.00,5.00,5.10,5.10,6.32,6.32,6.32,7.62,7.62,8.54,8.94,8.94,9.43,10.00,10.00,10.63,11.31,12.04,12.81,13.60,14.42,15.26,16.55,16.16
1779652518.2232494,-51,3.00,23.19,24.19,24.33,24.52,24.74,25.00,26.57,26.93,28.23,28.64,29.07,30.41,31.76,33.12,33.12,34.00,34.89,35.78,35.34,34.93,35.47,34.79,34.21,33.96,34.53,8.06,3.16,3.61,4.24,5.00,5.00,5.83,7.21,8.06,8.60,9.43,10.30,10.82,10.82,11.66,12.53,13.00,13.00,13.60,14.56,15.30,16.12,17.12,18.11,19.03,20.00,20.02
1779652518.2584708,-51,3.00,21.54,22.85,23.41,23.41,24.04,24.74,25.50,26.48,27.29,28.16,28.07,29.07,30.02,32.02,33.02,34.01,35.06,35.06,35.13,34.23,34.37,33.54,33.96,33.24,33.53,8.54,2.24,2.24,2.24,2.00,3.00,3.16,4.47,4.47,5.00,6.40,7.07,7.07,7.81,8.49,9.22,9.90,10.63,10.63,12.04,12.81,13.60,15.26,16.64,17.49,17.89,18.79
1779652518.288999,-53,65.07,22.02,23.02,25.00,25.00,26.02,27.17,27.29,28.44,29.83,31.05,32.28,33.84,35.11,37.34,38.63,39.56,40.50,41.44,41.11,41.76,41.48,41.23,41.00,40.61,40.45,10.05,7.21,6.71,6.32,5.39,5.10,4.12,4.12,3.00,2.24,2.24,2.00,3.00,4.12,4.12,5.39,6.71,7.62,8.54,9.49,10.44,11.40,12.37,14.32,16.28,17.12,17.12
1779652518.320962,-52,65.07,22.36,23.26,24.17,25.08,25.63,26.25,27.20,27.89,28.64,29.43,31.26,32.25,33.14,35.13,36.22,37.22,38.33,38.47,38.64,38.08,37.36,37.64,37.00,37.70,37.16,8.94,3.61,3.61,2.24,1.41,1.00,1.00,2.00,2.00,3.16,4.12,5.39,5.39,6.71,7.21,8.06,9.43,10.00,10.63,12.04,12.73,13.45,15.00,16.40,18.03,18.87,19.72
1779652518.3254497,-52,65.07,25.06,25.94,25.94,26.83,27.31,27.86,28.46,29.12,29.83,30.59,32.56,34.37,35.36,36.35,37.34,38.33,38.47,39.62,39.81,39.05,39.29,38.90,38.28,38.63,38.48,9.85,2.24,1.41,1.00,0.00,1.00,2.24,3.16,3.16,4.47,5.83,6.71,7.62,8.06,8.94,9.43,10.82,12.21,12.81,13.45,14.14,15.56,16.28,18.44,19.21,20.81,21.10
1779652518.344493,-52,3.00,20.59,21.47,22.36,23.26,22.85,23.77,24.35,25.00,25.71,26.48,28.44,29.27,30.27,31.14,32.14,33.24,33.24,33.38,33.54,33.54,33.73,32.98,33.24,32.57,32.89,8.54,5.83,6.40,5.66,5.00,5.39,5.39,5.10,5.00,5.10,5.39,6.71,7.21,7.81,7.81,8.49,9.22,9.22,10.63,11.31,12.04,13.45,14.21,15.00,15.81,17.20,17.49
1779652518.376201,-53,3.00,21.19,22.14,22.14,23.41,22.85,24.17,24.60,25.55,26.08,28.02,28.60,29.21,31.24,31.89,33.30,34.71,34.71,34.71,35.47,34.83,34.21,34.21,33.60,33.84,33.29,8.60,15.23,14.32,14.32,13.89,13.60,13.60,13.45,12.73,12.04,12.21,11.66,11.66,11.18,11.18,10.77,11.70,11.40,11.40,12.37,12.37,13.34,14.56,15.52,16.49,17.72,17.72
1779652518.4061673,-52,3.00,24.19,25.18,25.32,25.32,25.50,26.68,27.20,27.51,27.86,29.55,29.97,30.41,30.89,32.25,33.62,34.48,34.48,34.48,34.89,34.89,34.01,34.01,33.62,33.24,32.89,8.25,10.63,10.63,10.63,10.82,10.30,11.18,10.77,11.40,11.18,12.04,12.04,12.00,12.00,13.04,13.04,13.04,13.04,14.04,15.03,16.03,16.03,17.03,18.00,20.02,21.02,21.02
1779652518.4351194,-52,3.00,24.41,24.41,25.81,26.40,25.61,26.25,26.17,26.87,28.32,28.43,29.21,30.00,30.81,31.62,33.02,33.60,33.60,34.21,34.21,34.06,33.30,32.56,31.83,31.83,31.14,7.81,11.05,11.18,11.40,10.77,11.18,11.66,10.82,11.40,11.31,12.04,11.40,12.21,13.04,12.53,12.53,13.42,13.42,14.76,14.76,16.12,17.00,17.49,18.87,20.25,21.63,21.63
1779652518.4652486,-52,3.00,18.79,18.79,20.12,20.12,20.59,20.25,21.63,22.20,22.02,22.67,23.35,24.04,24.04,25.46,26.17,26.87,26.87,27.59,26.91,26.91,26.25,25.61,26.40,25.81,26.08,5.83,9.85,9.85,8.94,8.94,9.43,9.22,9.22,9.22,10.00,9.43,10.30,9.85,10.77,10.44,10.77,10.77,11.70,11.70,11.70,12.65,13.00,13.93,14.87,15.23,16.55,16.55
1779652518.4967234,-55,3.00,21.63,22.20,22.20,22.20,21.40,21.40,22.02,22.67,23.35,24.04,24.76,25.50,26.25,27.02,27.66,28.43,29.07,29.07,29.73,29.00,29.00,28.28,28.28,28.32,28.32,7.81,21.63,21.10,21.10,21.10,21.47,21.47,22.36,21.93,21.93,21.02,20.62,20.62,19.70,18.79,18.79,18.79,18.36,18.36,17.49,17.49,17.49,18.03,19.42,19.42,20.00,20.00
1779652518.5272179,-56,3.00,14.87,14.87,15.62,15.62,15.62,15.62,16.28,17.03,17.69,18.38,18.38,19.80,20.52,21.93,22.67,24.08,24.08,24.08,24.76,25.46,25.46,24.76,25.50,25.50,26.25,6.40,22.67,22.02,21.26,21.26,22.02,21.40,21.40,20.62,20.62,20.62,20.00,19.21,17.80,17.03,16.28,15.56,15.56,14.87,14.21,13.45,14.21,14.21,14.21,14.21,14.21,14.14
1779652518.55759,-58,65.07,6.08,8.06,10.20,11.18,12.37,14.56,15.81,17.46,18.79,20.59,21.95,23.32,25.55,28.30,29.68,31.38,32.76,34.48,35.36,35.78,35.78,36.25,36.77,36.40,37.00,8.54,27.46,24.70,23.02,23.60,23.60,25.00,25.00,22.80,21.40,20.81,19.42,18.87,16.64,15.26,13.42,12.08,10.77,9.85,8.54,7.28,6.08,5.10,3.00,2.00,0.00,1.00
1779652518.5875082,-56,3.00,13.93,14.56,15.52,16.28,17.12,18.03,19.00,20.02,21.21,22.36,23.54,24.74,26.93,28.16,30.08,31.05,32.02,32.98,33.73,34.53,34.23,35.13,35.06,35.00,35.06,8.06,17.46,17.46,17.46,17.09,16.16,16.16,14.87,13.93,13.93,13.42,12.53,11.66,10.00,9.90,9.22,8.60,8.94,8.25,8.06,8.00,8.06,8.54,8.94,10.00,9.90,10.63
1779652518.6165252,-56,3.00,15.65,16.55,17.09,18.03,18.68,19.42,20.22,21.10,22.02,23.00,24.02,26.08,27.07,29.15,31.14,32.14,33.06,34.06,34.00,35.01,35.06,35.23,35.51,35.69,36.14,8.54,16.64,16.12,16.12,15.26,15.26,14.76,13.89,13.04,13.04,12.21,11.40,10.63,10.63,10.00,9.43,8.94,9.49,9.06,9.00,9.06,9.49,9.85,10.30,11.40,12.04,12.04
1779652518.6451845,-57,3.00,16.12,17.26,17.46,17.72,18.97,19.70,21.02,21.47,22.47,23.85,25.24,26.40,27.80,29.83,31.24,32.02,32.80,33.60,34.41,34.67,34.99,35.36,34.44,35.85,36.06,9.49,15.62,15.00,14.21,12.81,12.81,12.81,12.04,11.40,10.82,9.43,8.94,8.54,8.06,8.00,7.07,7.28,7.62,8.06,8.49,9.22,9.43,9.85,10.77,11.40,12.17,13.04
1779652518.6808414,-57,3.00,15.30,15.13,16.12,16.03,16.00,16.03,16.12,17.26,17.72,18.03,19.31,20.62,20.62,21.93,23.26,23.77,24.70,25.30,26.25,26.93,26.48,26.31,27.17,27.02,28.00,7.07,19.70,19.31,18.38,18.38,18.97,18.97,18.68,18.68,17.72,17.72,16.76,16.76,16.16,15.23,14.76,14.76,14.42,14.21,14.21,14.14,13.45,14.21,14.42,14.76,14.32,14.32
1779652518.7054324,-56,3.00,18.68,19.92,20.25,19.70,19.70,19.24,20.25,20.81,21.40,22.02,22.67,24.08,24.76,26.17,27.59,28.32,29.07,29.21,30.00,30.23,30.02,29.53,29.55,30.08,30.68,8.54,21.02,20.12,20.12,19.72,19.72,20.25,19.42,19.42,18.60,18.60,18.03,18.03,17.49,17.00,16.55,16.16,16.76,16.49,16.28,16.28,17.12,17.03,17.00,18.03,18.11,18.11
1779652518.733881,-55,3.00,16.40,16.40,16.64,16.12,16.55,17.09,18.03,17.72,18.44,19.24,20.10,21.10,22.02,23.02,24.02,25.08,26.17,26.31,27.46,27.66,26.93,27.20,27.51,27.31,28.18,6.71,22.02,22.02,21.00,21.02,21.10,21.21,21.21,20.40,20.40,20.22,19.24,18.25,18.11,17.03,16.00,16.00,15.03,15.13,15.30,15.52,14.87,15.23,14.76,15.81,15.00,15.62
1779652518.7652733,-56,3.00,15.52,15.81,16.16,17.46,18.36,18.87,19.42,20.62,21.93,23.35,24.08,26.25,27.02,28.43,29.83,31.24,31.89,33.24,33.94,33.97,33.30,33.42,33.60,34.67,34.48,8.94,22.80,22.56,22.56,21.38,21.38,21.21,21.10,20.10,20.10,19.10,18.25,17.26,16.49,15.81,14.87,14.32,13.89,13.60,12.81,12.73,12.21,12.53,12.08,12.65,13.15,13.04
1779652518.7960172,-60,3.00,7.28,6.71,5.66,5.83,6.32,7.07,7.07,8.25,9.49,10.30,11.66,12.81,14.87,16.28,18.44,19.85,20.62,22.02,22.20,23.02,23.02,23.32,23.71,24.60,25.08,6.32,27.66,27.66,26.91,26.17,26.87,26.91,26.25,25.61,25.61,24.21,24.21,22.02,21.26,20.52,19.10,18.44,16.40,16.64,15.26,14.76,14.32,13.93,12.65,12.37,11.18,10.05
1779652518.8257782,-55,3.00,14.42,13.42,13.00,12.37,12.17,11.05,11.00,11.18,11.40,12.08,12.53,13.60,14.21,14.87,15.56,16.28,16.28,16.97,17.69,18.44,18.44,19.10,19.21,20.00,20.25,5.39,29.21,27.29,25.08,24.70,26.25,26.93,27.66,27.66,26.68,25.71,25.71,24.74,23.77,22.80,21.84,21.19,20.25,19.70,19.24,18.36,18.36,18.03,17.80,17.69,16.97,16.28
1779652518.8546727,-53,3.00,21.63,21.10,21.47,21.02,20.62,21.19,20.88,21.59,22.36,23.19,23.09,24.02,25.00,26.00,27.00,28.00,29.02,30.07,30.15,30.41,30.59,30.08,30.36,31.02,31.38,8.06,28.30,28.65,28.64,28.23,28.79,28.46,28.16,28.16,27.89,27.66,26.68,25.71,25.71,24.74,24.04,23.09,22.85,21.93,21.47,21.95,21.63,21.40,22.02,21.93,21.93,21.26
1779652518.8855479,-53,3.00,15.65,16.55,16.16,15.81,16.49,16.28,17.26,18.11,18.03,19.00,20.02,21.10,22.09,23.09,24.08,24.08,25.02,26.02,26.00,27.07,27.17,27.29,27.46,26.93,27.20,7.62,21.84,20.62,20.40,20.40,20.22,20.10,20.02,20.02,19.03,19.03,18.03,18.03,17.12,16.28,15.30,15.52,15.81,15.23,14.32,14.76,14.42,15.00,14.87,15.56,14.87,15.62
1779652518.9141388,-53,3.00,19.42,19.24,20.10,20.02,20.00,20.02,20.22,21.38,21.84,23.41,23.77,25.08,26.40,27.31,29.55,30.46,31.38,31.95,32.57,32.98,32.76,33.38,33.24,34.06,34.00,8.00,25.24,24.70,25.06,24.60,25.08,25.08,24.70,24.70,24.35,23.41,23.41,22.47,21.54,21.02,20.12,19.72,19.42,18.60,18.44,19.10,18.38,18.44,18.60,18.87,19.24,18.38
1779652518.9435666,-52,3.00,18.03,18.36,18.36,18.79,18.38,18.97,19.92,20.62,21.38,22.20,23.19,23.19,25.18,26.17,27.17,28.28,29.43,29.61,29.83,30.36,29.73,29.55,29.97,30.02,30.23,7.21,18.44,18.25,18.11,17.12,18.03,18.03,18.00,18.00,18.03,17.03,17.03,17.03,16.12,16.28,15.30,15.52,15.52,15.81,15.65,15.65,15.26,15.81,16.40,16.28,17.69,17.03
1779652518.9741035,-53,3.00,21.02,21.00,22.02,22.09,22.09,23.35,23.54,24.74,25.30,26.57,26.57,27.86,29.15,31.38,32.31,33.24,33.84,34.48,35.17,34.71,35.36,35.13,35.01,35.01,35.13,8.06,17.89,17.89,17.46,18.38,18.38,17.46,17.46,17.46,17.46,17.46,16.55,17.00,16.12,15.81,15.81,15.62,15.56,15.62,15.62,15.81,16.12,16.55,17.09,17.72,18.44,19.24
1779652519.0052671,-53,3.00,18.60,19.42,19.72,20.59,21.02,21.93,22.47,23.41,25.00,25.71,26.68,28.64,29.61,30.59,31.78,32.98,34.21,34.48,34.79,34.54,34.01,33.54,34.00,34.13,33.84,8.60,17.03,16.28,16.28,15.56,15.56,14.87,14.87,14.14,13.45,13.45,12.81,12.21,11.66,11.18,10.77,10.20,10.05,11.00,11.05,11.18,11.70,12.53,13.04,15.00,14.87,15.56
1779652519.035099,-53,3.00,19.24,20.40,21.59,22.80,23.09,24.70,25.08,26.83,28.65,29.15,31.06,32.45,33.84,35.23,36.62,38.28,39.12,39.45,39.82,40.25,39.40,39.56,39.22,39.56,39.05,10.20,20.88,20.88,20.25,20.25,19.31,18.38,18.03,17.09,16.16,14.87,14.56,13.34,13.15,12.00,11.05,10.20,9.85,10.30,10.63,10.63,10.82,12.08,12.65,13.34,15.13,16.03
1779652519.0642157,-54,3.00,16.12,17.49,18.36,19.70,20.62,21.54,22.14,22.80,24.74,25.50,26.31,28.28,29.15,31.14,32.14,33.14,34.23,34.23,35.51,34.71,34.71,33.96,34.48,34.79,35.11,9.85,17.09,16.55,15.65,14.76,14.76,13.89,13.42,12.53,11.18,9.85,8.54,7.28,6.08,5.10,5.00,4.47,4.24,3.61,4.00,5.10,5.39,6.71,8.06,9.22,11.31,12.04
